Registration_ID,Registration_Date,Year,Month,Quarter,State,District,RTO,Latitude,Longitude,Manufacturer,Model,Vehicle_Category,Vehicle_Class,Fuel_Type,Battery_kWh,Range_km,Charging_Type,Price_INR,Subsidy_INR,Registration_Count,Market_Share,YoY_Growth,MoM_Growth,Charging_Stations,Fuel_Price,State_GDP_BnINR,Population_Million,Urbanization_Rate,Temperature_C,Festival,Sales_Target
122449,2024-05-11,2024,5,2,Kerala,Kochi,KOC60,30.8353,71.7441,Bajaj,Chetak,2W,Scooter,Pure EV,4.2,217.4,DC Fast,133876,4100.0,231,3.16,19.8,-2.24,2292,91.67,30477.2,140.05,34.83,31.3,Onam,248
122450,2024-11-27,2024,11,4,West Bengal,Kolkata,KOL20,13.2057,75.4931,Tata Motors,Punch EV,4W,Passenger,Pure EV,17.1,485.9,CCS2,3582660,118642.0,25,24.15,46.11,13.17,974,104.89,7966.8,126.17,67.11,30.0,Christmas,69
122451,2026-10-13,2026,10,4,Maharashtra,Pune,PUN31,12.1511,95.874,TVS,iQube,2W,Scooter,Pure EV,4.4,209.9,CCS2,167986,,428,9.73,31.53,9.64,2014,90.09,12993.9,66.6,95.94,32.1,,426
122452,2023-08-09,2023,8,3,Rajasthan,Jaipur,JAI51,22.6463,80.9898,TVS,iQube,2W,Scooter,Pure EV,3.1,175.7,DC Fast,150750,15754.0,79,24.82,-7.24,-6.07,653,97.28,33525.5,223.15,86.94,,,363
122453,2022-06-13,2022,6,2,Gujarat,Ahmedabad,AHM21,24.0183,89.1405,BYD,Atto 3,4W,Passenger,Pure EV,73.8,404.5,DC Fast,2636247,108841.0,332,21.11,7.45,0.61,1993,92.39,22971.7,249.26,81.98,27.7,Pongal,186
122454,2022-03-06,2022,3,1,Delhi,New Delhi,NEW29,27.0502,76.688,OLA,S1 Pro,2W,Scooter,Pure EV,4.3,166.3,Bharat DC,93452,4975.0,99,7.62,45.6,-7.85,154,101.58,8301.4,136.8,68.3,22.5,Eid,150
122455,2023-07-08,2023,7,3,Delhi,New Delhi,NEW29,15.9972,69.9798,Hyundai,Creta EV,4W,Passenger,Pure EV,69.3,199.0,DC Fast,4097796,214906.0,445,7.42,19.66,1.4,740,100.87,7380.3,236.55,32.99,15.4,Holi,470
122456,2022-05-09,2022,5,2,Uttar Pradesh,Lucknow,LUC01,30.7178,71.2379,Hyundai,Creta EV,4W,Passenger,Pure EV,70.1,470.4,DC Fast,2283478,52593.0,56,2.17,24.73,12.36,1094,88.15,8350.8,165.06,82.88,23.6,,373
122457,2025-06-09,2025,6,2,Tamil Nadu,Chennai,CHE78,20.3274,82.0318,Bajaj,Chetak,2W,Scooter,Pure EV,4.6,162.4,DC Fast,129239,6777.0,91,6.0,47.84,14.77,318,110.09,4951.7,26.53,80.94,35.4,Onam,126
122458,2025-11-19,2025,11,4,Delhi,New Delhi,NEW17,13.8905,79.2185,Hyundai,Ioniq 5,4W,Passenger,Pure EV,76.8,363.5,AC,1890089,101744.0,384,4.73,28.95,10.48,281,91.59,7214.0,163.55,60.89,17.3,Christmas,215
122459,2022-09-04,2022,9,3,Rajasthan,Jaipur,JAI31,25.7176,92.1403,Bajaj,Chetak,2W,Scooter,Pure EV,4.9,175.5,CCS2,142983,15403.0,248,8.83,19.65,8.38,1863,111.41,16422.9,245.67,27.31,24.5,Christmas,207
122460,2026-04-05,2026,4,2,Maharashtra,Pune,PUN55,32.198,75.7087,BYD,Atto 3,4W,Passenger,Pure EV,58.5,225.2,Bharat DC,3068223,,207,0.65,26.79,17.93,1824,105.57,6556.9,44.03,85.55,20.8,Pongal,174
122461,2022-10-15,2022,10,4,Uttar Pradesh,Lucknow,LUC94,12.6101,83.8683,MG,ZS EV,4W,Passenger,Pure EV,77.8,183.1,CCS2,3941438,357990.0,178,8.38,9.38,-2.98,1004,94.43,23354.0,236.78,48.19,17.4,Holi,129
122462,2025-07-15,2025,7,3,Telangana,Hyderabad,HYD97,20.0604,73.8216,Tata Motors,Curvv EV,4W,Passenger,Pure EV,30.5,345.6,Bharat DC,3050569,119283.0,437,5.57,49.12,4.4,2372,88.38,8105.9,191.63,68.23,,Holi,108
122463,2026-12-20,2026,12,4,Telangana,Hyderabad,HYD39,30.1712,87.0469,MG,ZS EV,4W,Passenger,Pure EV,49.0,,Bharat DC,1019074,75987.0,204,19.55,1.92,4.21,598,91.71,27174.6,212.41,49.3,12.1,Holi,119
122464,2026-02-10,2026,2,1,Kerala,Kochi,KOC15,19.97,88.1685,Ola Electric,S1 X,2W,Scooter,Pure EV,3.9,131.4,AC,143534,4453.0,128,24.46,30.3,9.62,2392,103.04,4523.1,109.79,71.34,30.0,,476
122465,2024-08-21,2024,8,3,Tamil Nadu,Chennai,CHE72,26.3164,91.8092,Ola Electric,S1 X,2W,Scooter,Pure EV,3.5,218.3,DC Fast,133354,6798.0,101,21.72,43.42,8.65,1753,91.7,9715.8,136.46,62.36,20.1,,116
122466,2022-09-04,2022,9,3,Delhi,New Delhi,NEW60,33.3785,85.1913,Hyundai,Ioniq 5,4W,Passenger,Pure EV,45.2,632.8,AC,3936934,206708.0,326,4.47,16.82,10.2,1830,109.0,17535.6,135.37,46.98,21.5,Eid,292
122467,2026-01-09,2026,1,1,Gujarat,Ahmedabad,AHM19,8.2451,82.9383,MG,Windsor EV,4W,Passenger,Pure EV,41.2,415.5,AC,2708490,279619.0,209,8.48,1.87,-3.95,1385,98.94,31320.4,198.41,95.19,33.9,Holi,230
122468,2022-09-28,2022,9,3,Gujarat,Ahmedabad,AHM96,14.184,70.9319,MG,Windsor EV,4W,Passenger,Pure EV,55.0,287.9,CCS2,3300348,307731.0,193,21.73,17.96,-2.64,352,105.15,19052.6,21.82,77.16,39.7,Pongal,428
122469,2026-06-08,2026,6,2,Uttar Pradesh,Lucknow,LUC70,27.1894,77.8237,Hyundai,Creta EV,4W,Passenger,Pure EV,32.5,459.7,CCS2,2992961,61503.0,239,18.65,19.51,-2.87,29,93.92,3684.1,174.78,30.96,14.2,,462
122470,2026-11-12,2026,11,4,Kerala,Kochi,KOC52,11.0418,90.3839,BYD,Seal,4W,Passenger,Pure EV,36.4,328.3,Bharat DC,3654396,229279.0,229,24.7,33.86,13.79,317,111.98,20028.9,68.81,24.67,35.6,,298
122471,2023-06-06,2023,6,2,Telangana,Hyderabad,HYD82,10.1323,93.921,TVS,iQube,2W,Scooter,Pure EV,2.8,169.8,DC Fast,171256,7880.0,447,21.86,28.16,17.89,1955,93.08,14231.3,4.04,88.9,36.1,Navratri,232
122472,2026-11-26,2026,11,4,Delhi,New Delhi,NEW32,29.372,73.1303,TVS,iQube,2W,Scooter,Pure EV,3.2,147.8,CCS2,146790,3225.0,112,23.8,49.69,-2.34,2391,95.83,17692.7,52.82,31.03,32.1,Pongal,50
122473,2024-08-17,2024,8,3,Gujarat,Ahmedabad,AHM97,23.0027,69.9773,Mahindra,XUV400,4W,Passenger,Pure EV,66.5,531.6,Bharat DC,3534802,423076.0,156,1.44,-2.25,-1.14,574,100.34,10463.5,189.81,24.28,12.6,Diwali,88
122474,2022-06-05,2022,6,2,Kerala,Kochi,KOC69,21.0073,78.1877,Ola Electric,S1 Pro,2W,Scooter,Pure EV,3.3,203.3,DC Fast,114400,3099.0,75,0.61,32.1,0.34,602,92.62,29412.8,223.18,74.13,38.4,Onam,179
122475,2025-05-24,2025,5,2,Telangana,Hyderabad,HYD67,33.384,90.5364,Hyundai,Ioniq 5,4W,Passenger,Pure EV,52.3,434.3,AC,4049136,330541.0,434,5.79,13.63,0.31,59,103.07,23374.0,113.5,22.08,38.8,,136
122476,2022-02-21,2022,2,1,Maharashtra,Pune,PUN21,26.5309,74.5715,Tata Motors,Tiago EV,4W,Passenger,Pure EV,48.5,599.9,DC Fast,1010300,96536.0,2,18.79,17.55,8.86,23,111.22,17079.1,123.14,88.65,17.7,Diwali,416
122477,2024-10-20,2024,10,4,Telangana,Hyderabad,HYD18,23.6365,68.4832,Ather,450X,2W,Scooter,Pure EV,4.3,190.9,DC Fast,126396,11161.0,261,15.79,38.95,3.32,998,96.42,5656.0,237.58,51.88,33.6,,140
122478,2026-04-07,2026,4,2,Uttar Pradesh,Lucknow,LUC35,10.9589,80.2205,BYD,Seal,4W,Passenger,Pure EV,20.5,232.2,CCS2,2213397,127411.0,312,11.25,3.35,8.1,2207,95.45,6664.2,171.32,49.46,33.9,Eid,207
122479,2026-04-11,2026,4,2,Telangana,Hyderabad,HYD33,20.6793,80.8932,BYD,Seal,4W,Passenger,Pure EV,49.2,498.7,CCS2,2137195,188461.0,335,20.04,50.08,-0.63,1987,103.19,28920.7,61.4,70.16,39.2,Holi,274
122480,2023-04-24,2023,4,2,Gujarat,Ahmedabad,AHM67,18.372,75.7563,Ather,Rizta,2W,Scooter,Pure EV,2.7,93.9,Bharat DC,150682,10115.0,129,20.35,54.96,10.01,1959,99.19,19526.7,181.62,56.03,25.7,Christmas,210
122481,2022-08-26,2022,8,3,Delhi,New Delhi,NEW83,22.3818,72.7345,BYD,Atto 3,4W,Passenger,Pure EV,40.3,523.3,DC Fast,2847737,147437.0,95,21.75,34.68,9.37,1143,97.59,5951.8,195.71,97.25,37.0,,281
122482,2026-07-15,2026,7,3,Kerala,Kochi,KOC93,11.4582,84.8139,Hyundai,Creta EV,4W,Passenger,Pure EV,61.5,466.5,Bharat DC,2166120,255284.0,334,4.03,14.47,-2.05,1433,97.05,9458.1,82.31,23.75,33.6,Diwali,348
122483,2026-09-15,2026,9,3,Uttar Pradesh,Lucknow,LUC33,19.3285,80.2061,MG,Windsor EV,4W,Passenger,Pure EV,51.0,623.3,Bharat DC,1711938,34869.0,396,24.71,39.29,-3.14,2230,106.69,33431.8,11.59,90.96,32.6,Pongal,91
122484,2022-10-19,2022,10,4,Kerala,Kochi,KOC28,20.2532,76.8062,Ather,Rizta,2W,Scooter,Pure EV,3.9,81.2,Bharat DC,161761,12568.0,70,4.23,23.69,10.85,1699,102.6,29711.1,203.34,28.5,40.0,Pongal,371
122485,2025-01-02,2025,1,1,West Bengal,Kolkata,KOL50,10.1427,82.9327,TVS,iQube,2W,Scooter,Pure EV,4.1,,AC,103606,11580.0,21,7.26,51.81,11.13,310,106.96,11711.6,161.56,95.54,16.9,Navratri,59
122486,2026-10-22,2026,10,4,Telangana,Hyderabad,HYD49,27.5545,93.3555,Bajaj,Chetak,2W,Scooter,Pure EV,4.1,90.9,Bharat DC,113884,6523.0,398,11.21,30.65,2.85,1314,92.33,32761.5,205.19,71.93,34.8,Diwali,352
122487,2023-12-07,2023,12,4,Karnataka,Bengaluru,BEN88,22.7637,92.5757,MG,ZS EV,4W,Passenger,Pure EV,79.0,466.7,CCS2,1441265,75580.0,257,17.21,54.7,-0.43,1207,101.84,29814.6,144.53,20.01,38.1,Pongal,357
122488,2026-08-15,2026,8,3,Maharashtra,Pune,PUN52,23.2867,72.474,ather energy,Rizta,2W,Scooter,Pure EV,3.1,81.3,AC,153781,7365.0,312,21.37,47.91,12.22,347,92.49,10729.4,96.99,65.22,22.2,Christmas,286
122489,2023-06-05,2023,6,2,Delhi,New Delhi,NEW28,12.1055,90.5825,BYD,Seal,4W,Passenger,Pure EV,24.2,440.9,DC Fast,1885599,80240.0,133,12.33,31.59,13.55,27,90.24,29005.0,75.73,67.11,18.6,Christmas,457
122490,2024-11-15,2024,11,4,Gujarat,Ahmedabad,AHM75,20.1955,84.5051,Tata Motors,Punch EV,4W,Passenger,Pure EV,27.9,375.4,DC Fast,3569094,205737.0,300,1.07,20.93,2.23,1054,90.21,5012.8,236.72,80.04,13.3,Pongal,73
122491,2024-09-28,2024,9,3,Tamil Nadu,Chennai,CHE11,24.3109,79.4184,Bajaj,Chetak,2W,Scooter,Pure EV,4.4,87.6,Bharat DC,119863,10309.0,5000,2.75,36.89,-3.62,1223,99.73,25685.8,155.17,92.22,18.1,Pongal,495
122492,2022-09-27,2022,9,3,Gujarat,Ahmedabad,AHM98,15.398,84.763,Ather,450X,2W,Scooter,Pure EV,3.6,114.6,AC,102418,8353.0,258,8.65,21.82,-3.58,1979,103.25,29661.0,166.78,25.14,23.7,Navratri,397
122493,2022-01-13,2022,1,1,Tamil Nadu,Chennai,CHE12,17.0728,74.2727,TVS,iQube,2W,Scooter,Pure EV,2.9,99.1,DC Fast,148069,15125.0,184,21.96,54.1,10.6,198,90.01,5261.3,210.85,35.31,23.0,Eid,293
122494,2023-06-15,2023,6,2,Tamil Nadu,Chennai,CHE70,17.2044,80.491,BYD,Seal,4W,Passenger,Pure EV,75.5,277.6,CCS2,1277910,102750.0,262,13.46,10.59,7.05,1295,90.79,6496.2,242.71,48.91,19.2,Eid,77
122495,2024-10-02,2024,10,4,Karnataka,Bengaluru,BEN37,27.5608,96.1968,Mahindra,BE 6,4W,Passenger,Pure EV,21.0,319.0,CCS2,2878205,275817.0,181,10.67,17.3,0.19,1434,105.32,23332.6,245.41,75.68,30.1,Christmas,383
122496,2024-10-03,2024,10,4,Tamil Nadu,Chennai,CHE82,31.1927,86.5491,Tata Motors,Curvv EV,4W,Passenger,Pure EV,66.2,385.0,DC Fast,3175969,240075.0,73,15.84,23.04,0.11,2048,105.56,14694.6,10.36,59.88,39.3,Navratri,54
122497,2024-03-24,2024,3,1,Karnataka,Bengaluru,BEN83,19.4159,80.2419,Ola Electric,S1 X,2W,Scooter,Pure EV,4.0,121.6,CCS2,142725,5293.0,21,3.93,-8.79,-5.46,198,95.78,18027.6,195.9,62.92,31.5,Onam,384
122498,2024-07-18,2024,7,3,Gujarat,Ahmedabad,AHM30,23.5115,81.672,TVS,iQube,2W,Scooter,Pure EV,3.3,131.0,Bharat DC,104306,8738.0,200,11.62,13.48,17.44,2370,89.5,26614.2,26.46,49.43,34.9,,145
122499,2023-01-25,2023,1,1,Delhi,New Delhi,NEW04,32.3715,69.2875,TVS,iQube,2W,Scooter,Pure EV,3.1,123.1,DC Fast,92647,10099.0,321,9.35,47.61,2.79,2454,104.68,13496.5,44.67,63.67,34.4,Holi,272
122500,2024-05-10,2024,5,2,Uttar Pradesh,Lucknow,LUC87,26.6827,81.3573,Mahindra,XUV400,4W,Passenger,Pure EV,79.2,551.5,Bharat DC,3468492,198391.0,378,13.5,0.01,0.17,755,108.13,20629.1,63.29,90.47,27.9,Pongal,427
122501,2024-03-20,2024,3,1,Karnataka,Bengaluru,BEN66,32.885,68.7151,Bajaj,Chetak,2W,Scooter,Pure EV,3.6,186.2,AC,101007,4957.0,94,10.22,-9.86,13.72,240,105.6,29911.7,75.42,77.99,21.6,,106
122502,2025-08-16,2025,8,3,Maharashtra,Pune,PUN20,14.7482,84.5699,MG,ZS EV,4W,Passenger,Pure EV,41.9,337.5,AC,3366620,82064.0,215,3.16,-8.91,3.05,1139,100.11,21834.4,147.49,76.54,,Eid,82
122503,2026-06-13,2026,6,2,Delhi,New Delhi,NEW44,23.3657,83.7751,Ather,Rizta,2W,Scooter,Pure EV,3.0,106.4,AC,128753,13810.0,351,19.05,23.32,1.33,1600,94.9,25703.5,167.62,64.12,12.1,,402
122504,2026-01-04,2026,1,1,Tamil Nadu,Chennai,CHE76,9.5283,85.9352,Hyundai,Ioniq 5,4W,Passenger,Pure EV,70.7,307.1,CCS2,3645006,397962.0,306,19.83,32.46,-2.33,806,109.49,31198.5,232.3,65.26,28.2,Onam,332
122505,2023-08-07,2023,8,3,Gujarat,Ahmedabad,AHM86,13.3346,80.3436,Ather,Rizta,2W,Scooter,Pure EV,3.5,180.1,CCS2,112968,6672.0,344,8.45,10.52,2.63,1587,105.22,886.5,73.6,20.27,,Holi,360
122506,2023-01-03,2023,1,1,Delhi,New Delhi,NEW07,8.2036,93.2619,TVS,iQube,2W,Scooter,Pure EV,4.8,91.9,DC Fast,158758,5736.0,374,6.59,2.93,-5.74,193,103.34,12800.9,67.63,25.87,36.8,Eid,488
122507,2025-06-17,2025,6,2,Karnataka,Bengaluru,BEN55,8.4138,96.1938,TVS,iQube,2W,Scooter,Pure EV,3.5,200.2,Bharat DC,106627,9330.0,25,13.12,41.13,4.34,1082,90.92,3079.7,14.55,63.04,12.9,Navratri,226
122508,2022-08-11,2022,8,3,Delhi,New Delhi,NEW57,27.545,74.0402,Ola Electric,S1 X,2W,Scooter,Pure EV,3.9,113.8,DC Fast,145750,10308.0,385,20.7,-1.18,12.08,1370,101.45,34532.5,189.99,29.05,,Onam,139
122509,2022-07-22,2022,7,3,Telangana,Hyderabad,HYD44,14.8081,95.0964,Hyundai,Ioniq 5,4W,Passenger,Pure EV,49.4,226.5,CCS2,3124224,229030.0,248,17.13,42.26,10.09,891,91.25,14947.8,240.57,40.44,38.7,Pongal,394
122510,2024-09-08,2024,9,3,Maharashtra,Pune,PUN96,24.2578,73.272,Hyundai,Creta EV,4W,Passenger,Pure EV,76.1,476.5,CCS2,1942591,47296.0,284,10.09,28.67,6.86,577,91.26,9057.6,99.26,63.37,19.0,Diwali,397
122511,2024-09-27,2024,9,3,Telangana,Hyderabad,HYD13,15.2751,68.556,BYD,Atto 3,4W,Passenger,Pure EV,32.4,355.8,DC Fast,2461497,134847.0,180,20.92,41.82,6.04,1438,106.89,2627.9,155.47,39.89,37.9,Eid,164
122512,2026-10-05,2026,10,4,Kerala,Kochi,KOC62,14.8628,90.69,Hyundai,Creta EV,4W,Passenger,Pure EV,40.3,208.5,DC Fast,3022421,267200.0,304,24.96,25.82,-2.44,1956,98.65,19759.5,197.69,87.11,36.3,Navratri,303
122513,2026-11-14,2026,11,4,Tamil Nadu,Chennai,CHE60,10.136,95.5831,MG,ZS EV,4W,Passenger,Pure EV,77.5,462.3,AC,1890403,192911.0,2,9.55,50.75,11.25,2081,105.93,1929.3,103.96,28.24,34.3,Eid,243
122514,2024-04-04,2024,4,2,Kerala,Kochi,KOC68,10.771,80.0719,Bajaj,Chetak,2W,Scooter,Pure EV,3.0,122.1,AC,104059,6996.0,361,0.26,-0.56,12.12,450,101.39,24530.5,80.67,60.76,23.9,Navratri,99
122515,2026-01-08,2026,1,1,Rajasthan,Jaipur,JAI37,34.9754,91.6726,Mahindra,BE 6,4W,Passenger,Pure EV,29.3,308.6,AC,2509076,288560.0,62,23.48,40.45,17.24,1013,105.1,1004.1,165.89,63.86,25.5,Christmas,229
122516,2023-04-24,2023,4,2,Tamil Nadu,Chennai,CHE51,23.7368,83.9758,Tata Motors,Nexon EV,4W,Passenger,Pure EV,25.0,392.8,DC Fast,2642854,144196.0,386,12.15,-2.89,-1.61,893,94.72,7955.5,243.8,74.55,17.3,Diwali,441
122517,2024-04-18,2024,4,2,Gujarat,Ahmedabad,AHM66,21.51,92.7927,TVS,iQube,2W,Scooter,Pure EV,3.9,156.2,AC,115603,2520.0,221,1.98,32.71,-3.14,333,89.94,9928.5,243.25,58.84,12.1,Diwali,337
122518,2023-06-13,2023,6,2,Gujarat,Ahmedabad,AHM49,25.9668,79.9738,Bajaj,Chetak,2W,Scooter,Pure EV,2.8,107.2,Bharat DC,149017,3561.0,177,17.79,-6.94,-7.81,511,88.19,22241.1,223.38,23.08,34.3,,414
122519,2026-12-08,2026,12,4,Delhi,New Delhi,NEW88,12.7425,92.9841,MG,Windsor EV,4W,Passenger,Pure EV,19.7,418.7,Bharat DC,3707822,77552.0,307,7.59,40.48,4.88,2267,91.04,3871.7,242.17,27.93,27.4,Eid,324
122520,2026-11-05,2026,11,4,Telangana,Hyderabad,HYD12,27.5005,77.2007,MG,ZS EV,4W,Passenger,Pure EV,35.9,339.7,Bharat DC,3064681,183150.0,136,11.35,17.63,13.71,2465,107.18,10557.5,52.84,31.3,15.3,Eid,113
122521,2026-08-12,2026,8,3,Maharashtra,Pune,PUN15,33.1648,77.7729,Tata Motors,Tiago EV,4W,Passenger,Pure EV,56.9,585.6,CCS2,2504020,282456.0,146,22.06,24.82,0.13,521,93.96,8887.1,194.61,62.29,22.9,Eid,130
122522,2022-03-14,2022,3,1,West Bengal,Kolkata,KOL26,8.2389,82.4552,Ather,Rizta,2W,Scooter,Pure EV,4.5,160.4,CCS2,134020,15570.0,423,18.66,24.36,5.39,2152,89.97,29271.0,224.53,80.76,12.0,Pongal,333
122523,2024-08-19,2024,8,3,Rajasthan,Jaipur,JAI66,23.4613,76.1883,Mahindra,BE 6,4W,Passenger,Pure EV,31.9,524.1,,2105479,197130.0,387,5.7,8.03,6.21,1805,105.39,2964.0,125.05,78.46,40.4,Diwali,165
122524,2025-06-02,2025,6,2,Telangana,Hyderabad,HYD33,31.1769,74.4873,MG,Windsor EV,4W,Passenger,Pure EV,25.9,532.9,CCS2,1251907,65332.0,294,10.95,28.15,-3.76,501,101.77,9072.4,104.63,54.1,32.2,Eid,314
122525,2023-01-15,2023,1,1,Uttar Pradesh,Lucknow,LUC75,15.6552,78.435,Mahindra,XUV400,4W,Passenger,Pure EV,45.9,462.7,AC,3797058,84352.0,314,13.46,-3.38,16.99,2489,101.4,30020.2,87.17,88.93,32.5,Holi,231
122526,2024-09-10,2024,9,3,Tamil Nadu,Chennai,CHE09,17.8267,79.6773,BYD,Atto 3,4W,Passenger,Pure EV,44.3,626.3,Bharat DC,3686500,245957.0,87,19.32,-4.0,2.99,1587,102.76,20678.5,226.05,44.24,41.9,Christmas,183
122527,2025-07-17,2025,7,3,Maharashtra,Pune,PUN39,9.8575,96.386,Ola Electric,S1 X,2W,Scooter,Pure EV,4.1,90.5,AC,157674,10497.0,213,24.47,1.61,-6.5,1190,99.26,28596.4,42.78,64.74,40.2,,402
122528,2026-01-08,2026,1,1,Kerala,Kochi,KOC80,32.8211,70.5521,TVS,iQube,2W,Scooter,Pure EV,4.6,168.6,AC,120102,5614.0,439,18.72,45.44,5.92,837,100.59,14087.3,127.55,85.47,25.8,Pongal,314
122529,2024-09-06,2024,9,3,Karnataka,Bengaluru,BEN98,12.3634,81.3781,Ather,450X,2W,Scooter,Pure EV,4.9,177.4,AC,138416,12885.0,448,0.2,38.45,7.5,1913,94.66,29256.5,82.13,85.61,27.7,,416
122530,2024-06-12,2024,6,2,Uttar Pradesh,Lucknow,LUC72,8.5726,82.0412,Mahindra,BE 6,4W,Passenger,Pure EV,35.1,567.2,Bharat DC,861692,61079.0,135,20.38,41.16,15.88,621,103.72,32330.7,184.7,74.49,31.5,Holi,235
122531,2025-03-25,2025,3,1,Karnataka,Bengaluru,BEN13,29.3438,95.2846,Mahindra,XUV400,4W,Passenger,Pure EV,59.5,406.1,Bharat DC,1822308,75272.0,276,19.88,30.25,1.19,1979,103.95,15912.5,36.71,63.05,18.4,,342
122532,2024-01-02,2024,1,1,Kerala,Kochi,KOC59,14.3689,94.3719,Tata Motors,Punch EV,4W,Passenger,Pure EV,18.4,643.5,Bharat DC,1378759,111142.0,163,4.45,15.14,15.07,215,107.92,32518.0,84.21,75.14,14.8,Onam,343
122533,2023-02-27,2023,2,1,Gujarat,Ahmedabad,AHM43,18.4442,90.5358,Tata Motors,Curvv EV,4W,Passenger,Pure EV,30.8,186.6,CCS2,3710449,214607.0,425,24.28,36.97,9.96,1862,104.25,5347.9,172.71,45.08,35.0,Navratri,253
122534,2026-02-11,2026,2,1,Karnataka,Bengaluru,BEN68,29.1736,94.5133,TVS,iQube,2W,Scooter,Pure EV,3.4,111.9,AC,162362,12748.0,222,24.55,-4.2,-5.96,1305,89.08,25068.9,143.47,81.02,25.4,Onam,409
122535,2026-04-18,2026,4,2,West Bengal,Kolkata,KOL60,27.0729,90.6038,TVS,iQube,2W,Scooter,Pure EV,4.5,87.0,CCS2,107880,10082.0,60,20.74,22.91,-5.15,1535,108.59,33016.6,231.62,94.53,19.9,Onam,232
122536,2025-08-05,2025,8,3,Telangana,Hyderabad,HYD01,33.225,81.5142,Mahindra,XUV400,4W,Passenger,Pure EV,52.9,564.0,DC Fast,4115732,155057.0,286,20.71,-3.08,15.8,1676,111.68,5985.1,46.91,95.84,13.8,Pongal,345
122537,2023-12-09,2023,12,4,Delhi,New Delhi,NEW92,16.5249,89.3694,Bajaj,Chetak,2W,Scooter,Pure EV,2.8,153.7,Bharat DC,94160,,335,2.66,19.44,8.64,1843,100.38,31908.5,223.03,25.07,28.7,Pongal,373
122538,2026-08-07,2026,8,3,Delhi,New Delhi,NEW73,30.4477,69.3078,Ather,450X,2W,Scooter,Pure EV,3.3,160.3,Bharat DC,114009,4545.0,134,0.64,50.01,-3.03,644,104.68,27088.1,195.62,23.26,26.2,Christmas,91
122539,2023-12-12,2023,12,4,Uttar Pradesh,Lucknow,LUC54,13.4701,93.5559,Ola Electric,S1 X,2W,Scooter,Pure EV,4.4,170.1,CCS2,108843,8586.0,353,12.83,15.9,14.58,1726,91.97,24284.0,225.48,42.87,16.5,Diwali,235
122540,2025-09-25,2025,9,3,West Bengal,Kolkata,KOL22,10.6154,95.1536,Bajaj,Chetak,2W,Scooter,Pure EV,3.8,85.3,Bharat DC,137838,10198.0,398,9.18,51.71,8.51,1984,107.66,34243.9,210.41,81.44,24.3,Eid,436
122541,2024-12-09,2024,12,4,Telangana,Hyderabad,HYD13,26.7371,89.2625,Ather,450X,2W,Scooter,Pure EV,3.7,96.9,DC Fast,157633,8793.0,102,7.61,14.62,-1.23,2165,89.35,22392.2,65.99,28.26,25.8,Christmas,90
122542,2025-09-03,2025,9,3,Tamil Nadu,Chennai,CHE61,16.5897,72.2242,MG,ZS EV,4W,Passenger,Pure EV,20.8,,Bharat DC,2514398,232790.0,133,18.19,10.47,2.12,351,89.83,22434.4,160.4,28.84,40.7,,310
122543,2024-03-25,2024,3,1,Delhi,New Delhi,NEW20,23.1363,85.706,Mahindra,XUV400,4W,Passenger,Pure EV,31.8,578.9,AC,2748953,318740.0,159,7.91,53.5,13.93,922,95.28,22262.0,113.33,34.14,13.1,,374
122544,2022-10-08,2022,10,4,Tamil Nadu,Chennai,CHE48,31.9248,96.4649,MG,ZS EV,4W,Passenger,Pure EV,19.3,484.9,CCS2,938815,74178.0,446,14.89,7.38,11.9,881,102.81,23742.1,202.5,67.22,24.9,Eid,346
122545,2022-12-20,2022,12,4,Kerala,Kochi,KOC64,23.8984,80.4016,Hyundai,Ioniq 5,4W,Passenger,Pure EV,74.4,401.3,DC Fast,3474700,106485.0,59,1.99,5.15,-3.61,782,97.28,21161.3,89.37,20.03,31.4,Navratri,67
122546,2025-03-06,2025,3,1,Maharashtra,Pune,PUN53,17.8941,76.362,Mahindra,XUV400,4W,Passenger,Pure EV,56.4,273.7,DC Fast,3864960,119323.0,411,14.83,43.13,4.73,1815,109.3,11707.7,17.67,53.08,31.0,Pongal,102
122547,2023-09-04,2023,9,3,Telangana,Hyderabad,HYD79,8.8199,73.5282,TVS,iQube,2W,Scooter,Pure EV,3.8,84.5,Bharat DC,143321,15525.0,419,7.76,-4.74,16.56,801,93.29,23219.5,165.68,46.79,29.3,Navratri,285
122548,2022-09-07,2022,9,3,West Bengal,Kolkata,KOL53,25.0956,84.2615,Ather,450X,2W,Scooter,Pure EV,4.2,103.7,CCS2,123271,6435.0,93,24.58,1.16,-0.64,900,105.62,20461.1,105.11,88.14,22.8,Pongal,150
122549,2025-01-11,2025,1,1,Maharashtra,Pune,PUN47,12.3583,93.2345,Ola Electric,S1 X,2W,Scooter,Pure EV,4.1,93.2,AC,128825,11372.0,416,10.97,27.11,-1.05,1060,106.74,4831.3,183.41,24.45,27.2,Holi,398
122550,2024-08-27,2024,8,3,Kerala,Kochi,KOC76,26.0822,73.6719,Mahindra,XUV400,4W,Passenger,Pure EV,45.7,491.2,DC Fast,1815133,42352.0,165,10.51,-2.89,13.08,2341,102.47,6238.1,90.66,21.74,18.6,Onam,335
